Entity,Code,Year,Fixed telephone subscriptions (per 100 people),"GDP per capita, PPP (constant 2017 international $)","Total population (Gapminder, HYDE & UN)",Continent
American Samoa,ASM,1979,,,31842,
American Samoa,ASM,1980,,,32648,
American Samoa,ASM,1981,,,33697,
American Samoa,ASM,1982,13.15488447,,34969,
American Samoa,ASM,1983,12.63319785,,36413,
American Samoa,ASM,1984,12.25425605,,37946,
American Samoa,ASM,1985,11.89301349,,39521,
American Samoa,ASM,1986,11.55183735,,41114,
American Samoa,ASM,1987,11.23069724,,42741,
American Samoa,ASM,1988,10.93746476,,44346,
American Samoa,ASM,1989,10.67677692,,45894,
American Samoa,ASM,1990,11.61636429,,47351,
American Samoa,ASM,1991,11.2971141,,48682,
American Samoa,ASM,1992,12.02501203,,49900,
American Samoa,ASM,1993,15.68012544,,51025,
American Samoa,ASM,1994,18.23591516,,52099,
American Samoa,ASM,1995,18.43456669,,53158,
American Samoa,ASM,1996,18.44644076,,54209,
American Samoa,ASM,1997,18.29014324,,55227,
American Samoa,ASM,1998,18.15883641,,56180,
American Samoa,ASM,1999,17.87811333,,57049,
American Samoa,ASM,2000,17.73058231,,57816,
American Samoa,ASM,2001,21.51844634,,58496,
American Samoa,ASM,2002,23.78639133,,59077,
American Samoa,ASM,2003,18.00383168,,59495,
American Samoa,ASM,2004,17.34890501,,59684,
American Samoa,ASM,2005,17.46079715,,59557,
American Samoa,ASM,2006,17.59520869,,59109,
American Samoa,ASM,2007,17.81889831,,58367,
American Samoa,ASM,2008,18.08947332,,57490,
American Samoa,ASM,2009,18.34765274,,56675,
American Samoa,ASM,2010,18.5452665,,56084,
American Samoa,ASM,2011,,,55755,
American Samoa,ASM,2012,17.96396429,,55669,
American Samoa,ASM,2013,17.94913216,,55717,
American Samoa,ASM,2014,17.74479755,,55791,
American Samoa,ASM,2015,17.91729377,,55806,Oceania
American Samoa,ASM,2016,,,55739,
American Samoa,ASM,2017,,,55617,
American Samoa,ASM,2018,,,55461,
American Samoa,ASM,2019,,,55312,
American Samoa,ASM,2020,,,55197,
American Samoa,ASM,2021,,,55103,
Andorra,AND,1900,,,4629,
Andorra,AND,1901,,,4662,
Andorra,AND,1902,,,4694,
Andorra,AND,1903,,,4726,
Andorra,AND,1904,,,4759,
Andorra,AND,1905,,,4792,
Andorra,AND,1906,,,4825,
Andorra,AND,1907,,,4859,
Andorra,AND,1908,,,4892,
Andorra,AND,1909,,,4937,
Andorra,AND,1910,,,4994,
Andorra,AND,1911,,,5063,
Andorra,AND,1912,,,5145,
Andorra,AND,1913,,,5239,
Andorra,AND,1914,,,5334,
Andorra,AND,1915,,,5432,
Andorra,AND,1916,,,5531,
Andorra,AND,1917,,,5632,
Andorra,AND,1918,,,5735,
Andorra,AND,1919,,,5798,
Andorra,AND,1920,,,5818,
Andorra,AND,1921,,,5798,
Andorra,AND,1922,,,5735,
Andorra,AND,1923,,,5632,
Andorra,AND,1924,,,5530,
Andorra,AND,1925,,,5430,
Andorra,AND,1926,,,5332,
Andorra,AND,1927,,,5236,
Andorra,AND,1928,,,5141,
Andorra,AND,1929,,,5077,
Andorra,AND,1930,,,5042,
Andorra,AND,1931,,,5037,
Andorra,AND,1932,,,5062,
Andorra,AND,1933,,,5115,
Andorra,AND,1934,,,5170,
Andorra,AND,1935,,,5225,
Andorra,AND,1936,,,5280,
Andorra,AND,1937,,,5336,
Andorra,AND,1938,,,5393,
Andorra,AND,1939,,,5450,
Andorra,AND,1940,,,5508,
Andorra,AND,1941,,,5567,
Andorra,AND,1942,,,5626,
Andorra,AND,1943,,,5685,
Andorra,AND,1944,,,5746,
Andorra,AND,1945,,,5807,
Andorra,AND,1946,,,5868,
Andorra,AND,1947,,,5931,
Andorra,AND,1948,,,5994,
Andorra,AND,1949,,,6082,
Andorra,AND,1950,,,6198,
Andorra,AND,1951,,,6693,
Andorra,AND,1952,,,7251,
Andorra,AND,1953,,,7859,
Andorra,AND,1954,,,8533,
Andorra,AND,1955,,,9231,
Andorra,AND,1956,,,9984,
Andorra,AND,1957,,,10778,
Andorra,AND,1958,,,11614,
Andorra,AND,1959,,,12495,
Andorra,AND,1960,,,13410,
Andorra,AND,1961,,,14378,
Andorra,AND,1962,,,15379,
Andorra,AND,1963,,,16407,
Andorra,AND,1964,,,17466,
Andorra,AND,1965,2.695563103,,18542,
Andorra,AND,1966,2.69556,,19646,
Andorra,AND,1967,2.69556,,20760,
Andorra,AND,1968,2.69556,,21886,
Andorra,AND,1969,2.69556,,23053,
Andorra,AND,1970,7.785467128,,24275,
Andorra,AND,1971,7.78547,,25571,
Andorra,AND,1972,7.78547,,26885,
Andorra,AND,1973,7.78547,,28232,
Andorra,AND,1974,7.78547,,29515,
Andorra,AND,1975,12.56147207,,30705,
Andorra,AND,1976,13.13528653,,31782,
Andorra,AND,1977,14.38161789,,32769,
Andorra,AND,1978,16.43003231,,33744,
Andorra,AND,1979,18.17737952,,34825,
Andorra,AND,1980,19.48041146,,36063,
Andorra,AND,1981,23.85066667,,37498,
Andorra,AND,1982,26.55059569,,39115,
Andorra,AND,1983,29.36354516,,40854,
Andorra,AND,1984,30.44068749,,42706,
Andorra,AND,1985,31.39013453,,44593,
Andorra,AND,1986,33.51032956,,46520,
Andorra,AND,1987,34.84676504,,48459,
Andorra,AND,1988,35.51374073,,50433,
Andorra,AND,1989,37.04049725,,52452,
Andorra,AND,1990,39.44669688,,54508,
Andorra,AND,1991,41.31919324,,56666,
Andorra,AND,1992,42.96630893,,58882,
Andorra,AND,1993,43.88971806,,60974,
Andorra,AND,1994,45.25104903,,62676,
Andorra,AND,1995,46.66405638,,63860,
Andorra,AND,1996,48.11062772,,64363,
Andorra,AND,1997,49.71473876,,64318,
Andorra,AND,1998,51.36416077,,64140,
Andorra,AND,1999,52.20910362,,64367,
Andorra,AND,2000,52.32451445,,65390,
Andorra,AND,2001,51.23921534,,67344,
Andorra,AND,2002,49.85367386,,70048,
Andorra,AND,2003,48.05963215,,73180,
Andorra,AND,2004,45.95771471,,76250,
Andorra,AND,2005,44.94148376,,78871,
Andorra,AND,2006,45.07426568,,80995,
Andorra,AND,2007,44.93372357,,82682,
Andorra,AND,2008,44.56726527,,83860,
Andorra,AND,2009,44.85040787,,84461,
Andorra,AND,2010,45.20006158,,84454,
Andorra,AND,2011,45.85358281,,83748,
Andorra,AND,2012,46.48962112,,82427,
Andorra,AND,2013,47.75298982,,80770,
Andorra,AND,2014,48.27111711,,79213,
Andorra,AND,2015,49.80066914,,77993,Europe
Andorra,AND,2016,50.05886386,,77295,
Andorra,AND,2017,49.88376774,,76997,
Andorra,AND,2018,51.1323793,,77008,
Andorra,AND,2019,51.40779342,,77146,
Andorra,AND,2020,,,77265,
Andorra,AND,2021,,,77354,
Angola,AGO,1900,,,3138277,
Angola,AGO,1901,,,3121144,
Angola,AGO,1902,,,3102199,
Angola,AGO,1903,,,3081459,
Angola,AGO,1904,,,3060853,
Angola,AGO,1905,,,3040379,
Angola,AGO,1906,,,3020037,
Angola,AGO,1907,,,2999825,
Angola,AGO,1908,,,2979744,
Angola,AGO,1909,,,2962141,
Angola,AGO,1910,,,2946996,
Angola,AGO,1911,,,2934290,
Angola,AGO,1912,,,2924003,
Angola,AGO,1913,,,2916116,
Angola,AGO,1914,,,2908245,
Angola,AGO,1915,,,2900390,
Angola,AGO,1916,,,2892552,
Angola,AGO,1917,,,2884730,
Angola,AGO,1918,,,2873191,
Angola,AGO,1919,,,2872529,
Angola,AGO,1920,,,2882863,
Angola,AGO,1921,,,2904314,
Angola,AGO,1922,,,2937004,
Angola,AGO,1923,,,2981059,
Angola,AGO,1924,,,3025775,
Angola,AGO,1925,,,3071162,
Angola,AGO,1926,,,3117230,
Angola,AGO,1927,,,3163988,
Angola,AGO,1928,,,3211448,
Angola,AGO,1929,,,3258958,
Angola,AGO,1930,,,3306510,
Angola,AGO,1931,,,3354095,
Angola,AGO,1932,,,3401704,
Angola,AGO,1933,,,3449328,
Angola,AGO,1934,,,3497619,
Angola,AGO,1935,,,3546586,
Angola,AGO,1936,,,3596238,
Angola,AGO,1937,,,3646585,
Angola,AGO,1938,,,3697637,
Angola,AGO,1939,,,3752445,
Angola,AGO,1940,,,3811116,
Angola,AGO,1941,,,3873759,
Angola,AGO,1942,,,3940488,
Angola,AGO,1943,,,4011417,
Angola,AGO,1944,,,4083622,
Angola,AGO,1945,,,4157127,
Angola,AGO,1946,,,4231956,
Angola,AGO,1947,,,4308131,
Angola,AGO,1948,,,4385677,
Angola,AGO,1949,,,4465620,
Angola,AGO,1950,,,4548021,
Angola,AGO,1951,,,4616552,
Angola,AGO,1952,,,4713160,
Angola,AGO,1953,,,4823330,
Angola,AGO,1954,,,4935956,
Angola,AGO,1955,,,5043251,
Angola,AGO,1956,,,5140910,
Angola,AGO,1957,,,5228005,
Angola,AGO,1958,,,5306538,
Angola,AGO,1959,,,5380718,
Angola,AGO,1960,0.122201318,,5454938,
Angola,AGO,1961,0.122201,,5531451,
Angola,AGO,1962,0.122201,,5608499,
Angola,AGO,1963,0.122201,,5679409,
Angola,AGO,1964,0.122201,,5734995,
Angola,AGO,1965,0.173293106,,5770573,
Angola,AGO,1966,0.173293,,5781305,
Angola,AGO,1967,0.173293,,5774440,
Angola,AGO,1968,0.173293,,5771973,
Angola,AGO,1969,0.173293,,5803677,
Angola,AGO,1970,0.220699396,,5890360,
Angola,AGO,1971,0.220699,,6041239,
Angola,AGO,1972,0.220699,,6248965,
Angola,AGO,1973,0.220699,,6497283,
Angola,AGO,1974,0.220699,,6761623,
Angola,AGO,1975,0.256264237,,7023994,
Angola,AGO,1976,0.261006615,,7279630,
Angola,AGO,1977,0.265472571,,7533814,
Angola,AGO,1978,0.320895138,,7790774,
Angola,AGO,1979,0.372297724,,8058112,
Angola,AGO,1980,0.431587972,,8341290,
Angola,AGO,1981,0.424746593,,8640478,
Angola,AGO,1982,0.550433097,,8952971,
Angola,AGO,1983,0.49460579,,9278104,
Angola,AGO,1984,0.478431377,,9614756,
Angola,AGO,1985,0.475306307,,9961993,
Angola,AGO,1986,0.46598336,,10320116,
Angola,AGO,1987,0.580021985,,10689247,
Angola,AGO,1988,0.587275988,,11068051,
Angola,AGO,1989,0.584908811,,11454784,
Angola,AGO,1990,0.590797768,5783.429552,11848385,
Angola,AGO,1991,0.587807837,5649.78213,12248901,
Angola,AGO,1992,0.386336304,5148.254857,12657361,
Angola,AGO,1993,0.407646656,3788.509556,13075044,
Angola,AGO,1994,0.392631764,3717.365229,13503753,
Angola,AGO,1995,0.378194485,4139.64077,13945205,
Angola,AGO,1996,0.365433143,4551.650381,14400722,
Angola,AGO,1997,0.418778918,4728.156924,14871572,
Angola,AGO,1998,0.423839135,4792.684163,15359600,
Angola,AGO,1999,0.423524011,4740.669236,15866871,
Angola,AGO,2000,0.395840974,4727.966314,16395476,
Angola,AGO,2001,0.453210902,4766.836736,16945753,
Angola,AGO,2002,0.45777779,5240.839433,17519418,
Angola,AGO,2003,0.469293925,5218.207712,18121477,
Angola,AGO,2004,0.502608334,5593.243624,18758138,
Angola,AGO,2005,0.497900492,6210.222188,19433604,
Angola,AGO,2006,0.487173609,6681.101028,20149905,
Angola,AGO,2007,0.451051723,7341.865199,20905360,
Angola,AGO,2008,0.526815672,7864.374579,21695636,
Angola,AGO,2009,1.346607515,7643.495786,22514275,
Angola,AGO,2010,1.203626644,7692.434286,23356247,
Angola,AGO,2011,0.658466753,7675.446085,24220660,
Angola,AGO,2012,0.829797565,8036.692402,25107925,
Angola,AGO,2013,0.82622928,8140.525973,26015786,
Angola,AGO,2014,1.066804089,8239.830672,26941773,
Angola,AGO,2015,1.021808589,8036.410898,27884380,Africa
Angola,AGO,2016,1.055709859,7568.998168,28842482,
Angola,AGO,2017,0.54019943,7310.896589,29816769,
Angola,AGO,2018,0.557803272,6933.499934,30809787,
Angola,AGO,2019,0.391908386,6670.331458,31825299,
Angola,AGO,2020,,6198.083841,32866267,
Angola,AGO,2021,,,33933611,
Anguilla,AIA,1900,,,3980,
Anguilla,AIA,1910,,,4160,
Anguilla,AIA,1920,,,4187,
Anguilla,AIA,1930,,,4994,
Anguilla,AIA,1940,,,5533,
Anguilla,AIA,1950,,,5122,
Anguilla,AIA,1951,,,5317,
Anguilla,AIA,1952,,,5477,
Anguilla,AIA,1953,,,5598,
Anguilla,AIA,1954,,,5705,
Anguilla,AIA,1955,,,5781,
Anguilla,AIA,1956,,,5846,
Anguilla,AIA,1957,,,5901,
Anguilla,AIA,1958,,,5939,
Anguilla,AIA,1959,,,5987,
Anguilla,AIA,1960,,,6020,
Anguilla,AIA,1961,,,6090,
Anguilla,AIA,1962,,,6141,
Anguilla,AIA,1963,,,6207,
Anguilla,AIA,1964,,,6283,
Anguilla,AIA,1965,,,6360,
Anguilla,AIA,1966,,,6434,
Anguilla,AIA,1967,,,6520,
Anguilla,AIA,1968,,,6608,
Anguilla,AIA,1969,,,6690,
Anguilla,AIA,1970,,,6773,
Anguilla,AIA,1971,,,6854,
Anguilla,AIA,1972,,,6949,
Anguilla,AIA,1973,,,7023,
Anguilla,AIA,1974,,,7101,
Anguilla,AIA,1975,,,7161,
Anguilla,AIA,1976,,,7202,
Anguilla,AIA,1977,,,7252,
Anguilla,AIA,1978,,,7285,
Anguilla,AIA,1979,,,7296,
Anguilla,AIA,1980,,,7284,
Anguilla,AIA,1981,,,7249,
Anguilla,AIA,1982,,,7194,
Anguilla,AIA,1983,,,7145,
Anguilla,AIA,1984,,,7182,
Anguilla,AIA,1985,,,7292,
Anguilla,AIA,1986,,,7512,
Anguilla,AIA,1987,,,7842,
Anguilla,AIA,1988,,,8222,
Anguilla,AIA,1989,,,8582,
Anguilla,AIA,1990,,,8894,
Anguilla,AIA,1991,,,9138,
Anguilla,AIA,1992,,,9333,
Anguilla,AIA,1993,,,9491,
Anguilla,AIA,1994,,,9661,
Anguilla,AIA,1995,,,9868,
Anguilla,AIA,1996,,,10117,
Anguilla,AIA,1997,,,10388,
Anguilla,AIA,1998,,,10684,
Anguilla,AIA,1999,,,10979,
Anguilla,AIA,2000,,,11247,
Anguilla,AIA,2001,,,11520,
Anguilla,AIA,2002,,,11756,
Anguilla,AIA,2003,,,11993,
Anguilla,AIA,2004,,,12230,
Anguilla,AIA,2005,,,12442,
Anguilla,AIA,2006,,,12660,
Anguilla,AIA,2007,,,12862,
Anguilla,AIA,2008,,,13056,
Anguilla,AIA,2009,,,13248,
Anguilla,AIA,2010,,,13436,
Anguilla,AIA,2011,,,13612,
Anguilla,AIA,2012,,,13794,
Anguilla,AIA,2013,,,13952,
Anguilla,AIA,2014,,,14114,
Anguilla,AIA,2015,,,14279,North America
Anguilla,AIA,2016,,,14435,
Anguilla,AIA,2017,,,14588,
Anguilla,AIA,2018,,,14738,
Anguilla,AIA,2019,,,14872,
Anguilla,AIA,2020,,,15002,
Anguilla,AIA,2021,,,15125,
Antarctica,ATA,2015,,,,Antarctica
Antigua and Barbuda,ATG,1900,,,34620,
Antigua and Barbuda,ATG,1901,,,34353,
Antigua and Barbuda,ATG,1902,,,34064,
Antigua and Barbuda,ATG,1903,,,33754,
Antigua and Barbuda,ATG,1904,,,33447,
Antigua and Barbuda,ATG,1905,,,33142,
Antigua and Barbuda,ATG,1906,,,32841,
Antigua and Barbuda,ATG,1907,,,32542,
Antigua and Barbuda,ATG,1908,,,32246,
Antigua and Barbuda,ATG,1909,,,31968,
Antigua and Barbuda,ATG,1910,,,31709,
Antigua and Barbuda,ATG,1911,,,31467,
Antigua and Barbuda,ATG,1912,,,31243,
Antigua and Barbuda,ATG,1913,,,31037,
Antigua and Barbuda,ATG,1914,,,30832,
Antigua and Barbuda,ATG,1915,,,30628,
Antigua and Barbuda,ATG,1916,,,30425,
Antigua and Barbuda,ATG,1917,,,30224,
Antigua and Barbuda,ATG,1918,,,30030,
Antigua and Barbuda,ATG,1919,,,29894,
Antigua and Barbuda,ATG,1920,,,29817,
Antigua and Barbuda,ATG,1921,,,29799,
Antigua and Barbuda,ATG,1922,,,29839,
Antigua and Barbuda,ATG,1923,,,29937,
Antigua and Barbuda,ATG,1924,,,30035,
Antigua and Barbuda,ATG,1925,,,30134,
Antigua and Barbuda,ATG,1926,,,30233,
Antigua and Barbuda,ATG,1927,,,30332,
Antigua and Barbuda,ATG,1928,,,30431,
Antigua and Barbuda,ATG,1929,,,30700,
Antigua and Barbuda,ATG,1930,,,31144,
Antigua and Barbuda,ATG,1931,,,31768,
Antigua and Barbuda,ATG,1932,,,32579,
Antigua and Barbuda,ATG,1933,,,33584,
Antigua and Barbuda,ATG,1934,,,34620,
Antigua and Barbuda,ATG,1935,,,35687,
Antigua and Barbuda,ATG,1936,,,36787,
Antigua and Barbuda,ATG,1937,,,37922,
Antigua and Barbuda,ATG,1938,,,39091,
Antigua and Barbuda,ATG,1939,,,40113,
Antigua and Barbuda,ATG,1940,,,40981,
Antigua and Barbuda,ATG,1941,,,41690,
Antigua and Barbuda,ATG,1942,,,42232,
Antigua and Barbuda,ATG,1943,,,42601,
Antigua and Barbuda,ATG,1944,,,42973,
Antigua and Barbuda,ATG,1945,,,43348,
Antigua and Barbuda,ATG,1946,,,43727,
Antigua and Barbuda,ATG,1947,,,44109,
Antigua and Barbuda,ATG,1948,,,44494,
Antigua and Barbuda,ATG,1949,,,44962,
Antigua and Barbuda,ATG,1950,,,45515,
Antigua and Barbuda,ATG,1951,,,46541,
Antigua and Barbuda,ATG,1952,,,47385,
Antigua and Barbuda,ATG,1953,,,48135,
Antigua and Barbuda,ATG,1954,,,48876,
Antigua and Barbuda,ATG,1955,,,49648,
Antigua and Barbuda,ATG,1956,,,50464,
Antigua and Barbuda,ATG,1957,,,51360,
Antigua and Barbuda,ATG,1958,,,52280,
Antigua and Barbuda,ATG,1959,,,53214,
Antigua and Barbuda,ATG,1960,,,54132,
Antigua and Barbuda,ATG,1961,,,55005,
Antigua and Barbuda,ATG,1962,,,55849,
Antigua and Barbuda,ATG,1963,,,56701,
Antigua and Barbuda,ATG,1964,,,57641,
Antigua and Barbuda,ATG,1965,,,58699,
Antigua and Barbuda,ATG,1966,,,59912,
Antigua and Barbuda,ATG,1967,,,61240,
Antigua and Barbuda,ATG,1968,,,62523,
Antigua and Barbuda,ATG,1969,,,63553,
Antigua and Barbuda,ATG,1970,2.648924069,,64184,
Antigua and Barbuda,ATG,1971,2.64892,,64354,
Antigua and Barbuda,ATG,1972,2.64892,,64134,
Antigua and Barbuda,ATG,1973,2.64892,,63649,
Antigua and Barbuda,ATG,1974,2.64892,,63108,
Antigua and Barbuda,ATG,1975,3.031511767,,62671,
Antigua and Barbuda,ATG,1976,3.046482916,,62353,
Antigua and Barbuda,ATG,1977,,,62162,
Antigua and Barbuda,ATG,1978,,,62038,
Antigua and Barbuda,ATG,1979,,,61948,
Antigua and Barbuda,ATG,1980,,,61861,
Antigua and Barbuda,ATG,1981,5.663430421,,61789,
Antigua and Barbuda,ATG,1982,6.474692047,,61780,
Antigua and Barbuda,ATG,1983,8.092317154,,61779,
Antigua and Barbuda,ATG,1984,9.380765869,,61784,
Antigua and Barbuda,ATG,1985,11.32942738,,61785,
Antigua and Barbuda,ATG,1986,12.95462642,,61754,
Antigua and Barbuda,ATG,1987,15.39284152,,61713,
Antigua and Barbuda,ATG,1988,17.80770912,,61758,
Antigua and Barbuda,ATG,1989,20.96503677,,62007,
Antigua and Barbuda,ATG,1990,25.55655067,15458.45719,62533,
Antigua and Barbuda,ATG,1991,21.57274291,15588.02296,63363,
Antigua and Barbuda,ATG,1992,26.08924943,15500.49184,64459,
Antigua and Barbuda,ATG,1993,29.20473722,15991.91071,65777,
Antigua and Barbuda,ATG,1994,36.13475388,16698.14716,67201,
Antigua and Barbuda,ATG,1995,37.7020533,15628.08501,68672,
Antigua and Barbuda,ATG,1996,39.90138657,16303.17628,70176,
Antigua and Barbuda,ATG,1997,43.23329242,16828.09094,71707,
Antigua and Barbuda,ATG,1998,46.43286354,17260.30157,73219,
Antigua and Barbuda,ATG,1999,48.87912794,17551.46677,74674,
Antigua and Barbuda,ATG,2000,50.38412966,18313.34971,76007,
Antigua and Barbuda,ATG,2001,48.2619282,17207.65121,77212,
Antigua and Barbuda,ATG,2002,48.59314132,17143.32603,78298,
Antigua and Barbuda,ATG,2003,47.91929382,17952.77914,79311,
Antigua and Barbuda,ATG,2004,47.3013344,18743.28685,80347,
Antigua and Barbuda,ATG,2005,44.77996686,19683.54108,81462,
Antigua and Barbuda,ATG,2006,45.342426,21848.88813,82715,
Antigua and Barbuda,ATG,2007,45.10508652,23510.70765,84029,
Antigua and Barbuda,ATG,2008,44.49805028,23131.57765,85394,
Antigua and Barbuda,ATG,2009,43.05674037,20047.71601,86743,
Antigua and Barbuda,ATG,2010,41.26187122,18205.73853,88030,
Antigua and Barbuda,ATG,2011,39.75664684,17605.17014,89250,
Antigua and Barbuda,ATG,2012,36.6766583,17966.06436,90407,
Antigua and Barbuda,ATG,2013,36.2045981,17642.86087,91510,
Antigua and Barbuda,ATG,2014,21.51530866,18104.40734,92562,
Antigua and Barbuda,ATG,2015,21.37528589,18594.26162,93571,North America
Antigua and Barbuda,ATG,2016,23.80695463,19419.5808,94520,
Antigua and Barbuda,ATG,2017,25.1503783,19840.28404,95425,
Antigua and Barbuda,ATG,2018,,21030.39507,96282,
Antigua and Barbuda,ATG,2019,,21548.72501,97115,
Antigua and Barbuda,ATG,2020,,17956.31572,97928,
Antigua and Barbuda,ATG,2021,,,98728,
Arab World,,1966,0.67822386,,,
Arab World,,1967,0.679674338,,,
Arab World,,1968,0.681111953,,,
Arab World,,1969,0.682512837,,,
Arab World,,1970,0.806493441,,,
Arab World,,1971,0.79958447,,,
Arab World,,1972,0.802601557,,,
Arab World,,1973,0.805438545,,,
Arab World,,1974,0.807701717,,,
Arab World,,1975,0.966662649,,,
Arab World,,1976,1.009812677,,,
Arab World,,1977,1.095670043,,,
Arab World,,1978,1.200562962,,,
Arab World,,1979,1.357364537,,,
Arab World,,1981,1.657739984,,,
Arab World,,1982,2.018294371,,,
Arab World,,1983,2.180215463,,,
Arab World,,1984,2.324373182,,,
Arab World,,1985,2.570110883,,,
Arab World,,1986,2.749589268,,,
Arab World,,1987,2.881989564,,,
Arab World,,1988,3.010210651,,,
Arab World,,1989,3.175596925,,,
Arab World,,1990,3.385633481,9648.877727,,
Arab World,,1991,3.605930466,9620.785892,,
Arab World,,1992,3.846166411,9899.014974,,
Arab World,,1993,4.058312164,9889.760675,,
Arab World,,1994,4.294277616,9919.717985,,
Arab World,,1995,4.570389987,9875.713028,,
Arab World,,1996,4.897197837,10095.80081,,
Arab World,,1997,5.266685368,10265.92167,,
Arab World,,1998,5.775380604,10573.34086,,
Arab World,,1999,6.390963976,10550.84584,,
Arab World,,2000,6.871258514,10994.08909,,
Arab World,,2001,7.383198035,10941.58689,,
Arab World,,2002,8.099376658,10760.85689,,
Arab World,,2003,8.637484314,11033.22856,,
Arab World,,2004,9.034893164,11727.72782,,
Arab World,,2005,9.272141476,12083.42953,,
Arab World,,2006,9.46804526,12493.245,,
Arab World,,2007,9.903084956,12761.30965,,
Arab World,,2008,10.06407494,13191.90438,,
Arab World,,2009,9.728260628,12992.80992,,
Arab World,,2010,9.863388653,13275.32041,,
Arab World,,2011,9.617501314,13467.80536,,
Arab World,,2012,9.374369585,13967.67676,,
Arab World,,2013,8.679816828,14097.45294,,
Arab World,,2014,7.417916997,14173.57928,,
Arab World,,2015,7.600145664,14411.26238,,
Arab World,,2016,7.855008276,14612.19871,,
Arab World,,2017,8.391702447,14529.31372,,
Arab World,,2018,8.471974538,14608.97425,,
Arab World,,2019,9.087675916,14599.70789,,
Arab World,,2020,,13753.70731,,
Argentina,ARG,1900,,,4689224,
Argentina,ARG,1901,,,4859874,
Argentina,ARG,1902,,,5041283,
Argentina,ARG,1903,,,5234002,
Argentina,ARG,1904,,,5434089,
Argentina,ARG,1905,,,5641825,
Argentina,ARG,1906,,,5857502,
